src_ip,dst_ip,bytes,duration,timestamp,protocol,label
192.168.1.18,10.0.0.103,175321,40.66275237955428,2025-10-01 01:10:00,ICMP,0
192.168.1.26,10.0.0.53,49212,21.0834196035046,2025-10-01 01:11:00,TCP,0
192.168.1.44,10.0.0.193,142112,50.57101917625045,2025-10-01 01:12:00,UDP,0
192.168.1.34,10.0.0.62,59110,95.26237109871248,2025-10-01 01:13:00,ICMP,1
192.168.1.10,10.0.0.17,24585,55.78732794644922,2025-10-01 01:14:00,ICMP,0
192.168.1.36,10.0.0.171,89399,64.5073967933638,2025-10-01 01:15:00,ICMP,0
192.168.1.14,10.0.0.25,105684,119.41917762991254,2025-10-01 01:16:00,ICMP,0
192.168.1.31,10.0.0.131,132239,47.89912485389554,2025-10-01 01:17:00,TCP,0
192.168.1.48,10.0.0.29,20707,73.85193655756169,2025-10-01 01:18:00,UDP,0
192.168.1.15,10.0.0.117,61697,43.835651751828465,2025-10-01 01:19:00,TCP,0
192.168.1.8,10.0.0.160,74654,47.140349702981304,2025-10-01 01:20:00,ICMP,0
192.168.1.14,10.0.0.26,179693,83.47993400591452,2025-10-01 01:21:00,ICMP,0
192.168.1.23,10.0.0.124,15287,112.54705826162507,2025-10-01 01:22:00,UDP,0
192.168.1.40,10.0.0.144,4085,65.08765046957365,2025-10-01 01:23:00,UDP,0
192.168.1.21,10.0.0.25,174224,92.21030747456409,2025-10-01 01:24:00,TCP,0
192.168.1.16,10.0.0.54,150735,10.713894992447488,2025-10-01 01:25:00,UDP,0
192.168.1.45,10.0.0.156,178494,25.346852911456917,2025-10-01 01:26:00,TCP,0
192.168.1.18,10.0.0.73,192417,60.260775593934696,2025-10-01 01:27:00,TCP,0
192.168.1.47,10.0.0.120,51614,2.411206718216687,2025-10-01 01:28:00,ICMP,1
192.168.1.24,10.0.0.56,18708,30.350068901719432,2025-10-01 01:29:00,TCP,0
192.168.1.26,10.0.0.65,198434,62.09298076609768,2025-10-01 01:30:00,ICMP,0
192.168.1.25,10.0.0.93,71427,1.8051941787735224,2025-10-01 01:31:00,TCP,0
192.168.1.45,10.0.0.86,188397,31.752908884262744,2025-10-01 01:32:00,TCP,0
192.168.1.41,10.0.0.80,17321,61.688558028909576,2025-10-01 01:33:00,UDP,0
192.168.1.29,10.0.0.169,48606,68.78217826526966,2025-10-01 01:34:00,UDP,0
192.168.1.15,10.0.0.108,21068,111.0909456497061,2025-10-01 01:35:00,ICMP,0
192.168.1.45,10.0.0.179,127777,77.44502133384044,2025-10-01 01:36:00,UDP,0
192.168.1.1,10.0.0.118,159109,49.77414894557395,2025-10-01 01:37:00,TCP,0
192.168.1.25,10.0.0.199,193607,111.64283774419681,2025-10-01 01:38:00,ICMP,0
192.168.1.7,10.0.0.157,180680,94.18810917670143,2025-10-01 01:39:00,ICMP,0
192.168.1.9,10.0.0.83,173003,24.009070444318585,2025-10-01 01:40:00,ICMP,0
192.168.1.24,10.0.0.147,174105,15.709774938244884,2025-10-01 01:41:00,TCP,0
192.168.1.1,10.0.0.194,178479,81.10063817277053,2025-10-01 01:42:00,UDP,0
192.168.1.44,10.0.0.169,179512,67.19038103758228,2025-10-01 01:43:00,ICMP,0
192.168.1.8,10.0.0.173,103051,94.76293691899275,2025-10-01 01:44:00,TCP,0
192.168.1.24,10.0.0.15,108406,88.6592179589416,2025-10-01 01:45:00,UDP,0
192.168.1.11,10.0.0.131,43701,75.02913194756323,2025-10-01 01:46:00,UDP,0
192.168.1.17,10.0.0.139,72278,118.36599677375078,2025-10-01 01:47:00,ICMP,0
192.168.1.8,10.0.0.181,159926,64.03543171594794,2025-10-01 01:48:00,TCP,0
192.168.1.35,10.0.0.174,174482,13.581559722641362,2025-10-01 01:49:00,UDP,0
192.168.1.35,10.0.0.30,69993,99.39454504227044,2025-10-01 01:50:00,TCP,0
192.168.1.33,10.0.0.57,86899,30.22988494786162,2025-10-01 01:51:00,UDP,0
192.168.1.5,10.0.0.146,48467,93.27848475578875,2025-10-01 01:52:00,ICMP,0
192.168.1.42,10.0.0.179,13301,114.85328044904617,2025-10-01 01:53:00,ICMP,0
192.168.1.39,10.0.0.128,133911,83.61849372058131,2025-10-01 01:54:00,UDP,0
192.168.1.41,10.0.0.48,13331,71.52765901236664,2025-10-01 01:55:00,TCP,0
192.168.1.28,10.0.0.194,173667,55.25173721924811,2025-10-01 01:56:00,UDP,0
192.168.1.7,10.0.0.136,152340,43.73553982078843,2025-10-01 01:57:00,TCP,0
192.168.1.9,10.0.0.22,163796,42.36704006911063,2025-10-01 01:58:00,UDP,0
192.168.1.8,10.0.0.6,141807,76.36836095809377,2025-10-01 01:59:00,ICMP,0
192.168.1.12,10.0.0.185,10064,90.15526130136013,2025-10-01 02:00:00,TCP,0
192.168.1.34,10.0.0.104,158957,81.42526316743488,2025-10-01 02:01:00,ICMP,0
192.168.1.33,10.0.0.36,12436,23.817228042215593,2025-10-01 02:02:00,TCP,0
192.168.1.48,10.0.0.79,77575,59.2835217454175,2025-10-01 02:03:00,UDP,0
192.168.1.23,10.0.0.116,158584,94.99889226124573,2025-10-01 02:04:00,ICMP,0
192.168.1.24,10.0.0.57,82312,57.089732341904856,2025-10-01 02:05:00,ICMP,0
192.168.1.37,10.0.0.49,75479,64.39942733546191,2025-10-01 02:06:00,TCP,0
192.168.1.35,10.0.0.173,45691,92.53861442001696,2025-10-01 02:07:00,TCP,0
192.168.1.44,10.0.0.82,61850,79.35522409874834,2025-10-01 02:08:00,TCP,0
192.168.1.40,10.0.0.66,90748,49.12729705667829,2025-10-01 02:09:00,ICMP,0
192.168.1.22,10.0.0.77,96234,107.45057121619433,2025-10-01 02:10:00,UDP,0
192.168.1.27,10.0.0.45,166626,19.516422568930796,2025-10-01 02:11:00,TCP,0
192.168.1.35,10.0.0.79,98637,119.46201866635306,2025-10-01 02:12:00,UDP,0
192.168.1.1,10.0.0.20,62772,14.2711208913637,2025-10-01 02:13:00,TCP,1
192.168.1.35,10.0.0.192,27328,1.8038470327976257,2025-10-01 02:14:00,UDP,0
192.168.1.37,10.0.0.123,14529,106.80336794884028,2025-10-01 02:15:00,TCP,0
192.168.1.47,10.0.0.67,84394,29.40197146883107,2025-10-01 02:16:00,UDP,0
192.168.1.14,10.0.0.83,198980,87.56665829733204,2025-10-01 02:17:00,ICMP,0
192.168.1.3,10.0.0.3,115677,97.323734838099,2025-10-01 02:18:00,TCP,0
192.168.1.1,10.0.0.182,184187,103.0797770599437,2025-10-01 02:19:00,TCP,0
192.168.1.5,10.0.0.64,88174,118.99139233734337,2025-10-01 02:20:00,ICMP,0
192.168.1.26,10.0.0.40,69036,35.291824807699484,2025-10-01 02:21:00,TCP,0
192.168.1.14,10.0.0.59,57478,85.23209859785183,2025-10-01 02:22:00,TCP,0
192.168.1.39,10.0.0.183,37410,13.856828995116576,2025-10-01 02:23:00,ICMP,1
192.168.1.27,10.0.0.62,101927,48.82304686990835,2025-10-01 02:24:00,ICMP,0
192.168.1.9,10.0.0.132,199999,101.75812348057772,2025-10-01 02:25:00,UDP,0
192.168.1.15,10.0.0.60,166428,44.12528894663241,2025-10-01 02:26:00,ICMP,0
192.168.1.15,10.0.0.116,99962,70.93553471046833,2025-10-01 02:27:00,ICMP,0
192.168.1.26,10.0.0.75,38989,60.457775512518836,2025-10-01 02:28:00,TCP,1
192.168.1.42,10.0.0.122,51528,77.51772421813429,2025-10-01 02:29:00,ICMP,0
192.168.1.13,10.0.0.107,110602,116.74759778262951,2025-10-01 02:30:00,TCP,0
192.168.1.32,10.0.0.96,168379,6.69770582490324,2025-10-01 02:31:00,ICMP,0
192.168.1.39,10.0.0.91,50355,68.87964248502055,2025-10-01 02:32:00,ICMP,0
192.168.1.49,10.0.0.158,105924,103.56482322224167,2025-10-01 02:33:00,UDP,0
192.168.1.32,10.0.0.130,5509,57.77111158269381,2025-10-01 02:34:00,ICMP,0
192.168.1.4,10.0.0.62,42538,9.432477041129323,2025-10-01 02:35:00,ICMP,0
192.168.1.30,10.0.0.49,7969,67.26911689648834,2025-10-01 02:36:00,TCP,0
192.168.1.37,10.0.0.137,188034,39.85554615995021,2025-10-01 02:37:00,TCP,0
192.168.1.23,10.0.0.92,26058,18.60146482269893,2025-10-01 02:38:00,UDP,0
192.168.1.39,10.0.0.159,150940,101.88565124888393,2025-10-01 02:39:00,ICMP,0
192.168.1.45,10.0.0.124,157317,62.596725563804675,2025-10-01 02:40:00,TCP,0
192.168.1.15,10.0.0.61,75722,111.9938367213642,2025-10-01 02:41:00,ICMP,0
192.168.1.43,10.0.0.48,26542,96.72392038732225,2025-10-01 02:42:00,UDP,0
192.168.1.29,10.0.0.153,82048,83.15968553490235,2025-10-01 02:43:00,TCP,0
192.168.1.36,10.0.0.164,25696,0.6130101488037789,2025-10-01 02:44:00,TCP,0
192.168.1.13,10.0.0.136,75891,51.344536562023606,2025-10-01 02:45:00,UDP,0
192.168.1.32,10.0.0.58,42506,23.706378935427356,2025-10-01 02:46:00,ICMP,0
192.168.1.7,10.0.0.101,40624,109.29664134675365,2025-10-01 02:47:00,TCP,0
192.168.1.22,10.0.0.112,154504,20.95833232131647,2025-10-01 02:48:00,TCP,0
192.168.1.28,10.0.0.173,110260,34.334345598597665,2025-10-01 02:49:00,UDP,0
192.168.1.2,10.0.0.62,146936,62.02524376046255,2025-10-01 02:50:00,UDP,0
192.168.1.42,10.0.0.39,158735,31.61100064357953,2025-10-01 02:51:00,UDP,0
192.168.1.45,10.0.0.58,167542,25.19166262672175,2025-10-01 02:52:00,ICMP,0
192.168.1.6,10.0.0.99,5162,71.89592801907926,2025-10-01 02:53:00,ICMP,0
192.168.1.28,10.0.0.192,44745,10.680653435375312,2025-10-01 02:54:00,ICMP,0
192.168.1.28,10.0.0.44,122859,6.989549368923757,2025-10-01 02:55:00,UDP,0
192.168.1.44,10.0.0.29,7344,44.675712969376704,2025-10-01 02:56:00,TCP,0
192.168.1.44,10.0.0.59,137544,86.4825278963984,2025-10-01 02:57:00,ICMP,0
192.168.1.20,10.0.0.71,85601,66.58126292529101,2025-10-01 02:58:00,UDP,0
192.168.1.30,10.0.0.92,117550,50.75094745132879,2025-10-01 02:59:00,ICMP,0
192.168.1.11,10.0.0.9,195643,67.89453019130764,2025-10-01 03:00:00,TCP,0
192.168.1.28,10.0.0.127,17056,43.860523643546294,2025-10-01 03:01:00,TCP,1
192.168.1.25,10.0.0.134,171645,112.33819878849923,2025-10-01 03:02:00,UDP,0
192.168.1.39,10.0.0.157,145066,6.598037860383811,2025-10-01 03:03:00,TCP,0
192.168.1.33,10.0.0.186,16809,80.81024356878993,2025-10-01 03:04:00,UDP,0
192.168.1.1,10.0.0.145,118528,106.95500695268179,2025-10-01 03:05:00,UDP,0
192.168.1.27,10.0.0.144,15310,96.46812620114306,2025-10-01 03:06:00,UDP,0
192.168.1.13,10.0.0.131,180682,22.093083768225394,2025-10-01 03:07:00,UDP,0
192.168.1.41,10.0.0.21,102181,35.5182026141448,2025-10-01 03:08:00,TCP,0
192.168.1.3,10.0.0.64,169846,86.04858216546549,2025-10-01 03:09:00,TCP,1
192.168.1.39,10.0.0.90,100125,10.121624396100056,2025-10-01 03:10:00,TCP,0
192.168.1.6,10.0.0.36,148905,97.42528536291177,2025-10-01 03:11:00,TCP,0
192.168.1.8,10.0.0.62,151252,86.2716442831288,2025-10-01 03:12:00,UDP,0
192.168.1.27,10.0.0.170,184584,87.55550184174875,2025-10-01 03:13:00,UDP,0
192.168.1.9,10.0.0.76,124576,12.03796201840829,2025-10-01 03:14:00,TCP,0
192.168.1.37,10.0.0.170,190143,86.13408777249954,2025-10-01 03:15:00,ICMP,0
192.168.1.33,10.0.0.189,170881,81.5813768451442,2025-10-01 03:16:00,ICMP,0
192.168.1.42,10.0.0.13,59946,99.71238967371384,2025-10-01 03:17:00,ICMP,0
192.168.1.44,10.0.0.11,65580,5.001098791213775,2025-10-01 03:18:00,TCP,0
192.168.1.24,10.0.0.54,53060,2.7830491094503853,2025-10-01 03:19:00,UDP,0
192.168.1.15,10.0.0.16,172324,44.7671219144285,2025-10-01 03:20:00,UDP,0
192.168.1.32,10.0.0.8,158422,17.863106179059855,2025-10-01 03:21:00,ICMP,0
192.168.1.32,10.0.0.104,85865,67.01055346365094,2025-10-01 03:22:00,ICMP,0
192.168.1.24,10.0.0.59,117365,110.0826946917948,2025-10-01 03:23:00,UDP,0
192.168.1.41,10.0.0.57,48237,46.98365284277855,2025-10-01 03:24:00,ICMP,0
192.168.1.49,10.0.0.40,119022,101.39559576893977,2025-10-01 03:25:00,ICMP,0
192.168.1.49,10.0.0.187,121380,0.038902533398798206,2025-10-01 03:26:00,UDP,0
192.168.1.12,10.0.0.130,177584,20.230072068667514,2025-10-01 03:27:00,ICMP,0
192.168.1.39,10.0.0.94,43976,3.6605205230937328,2025-10-01 03:28:00,ICMP,0
192.168.1.2,10.0.0.138,94647,39.384380190003085,2025-10-01 03:29:00,TCP,0
192.168.1.3,10.0.0.44,50327,108.98366958762337,2025-10-01 03:30:00,ICMP,1
192.168.1.49,10.0.0.139,163622,11.64328531064254,2025-10-01 03:31:00,TCP,0
192.168.1.37,10.0.0.80,84533,72.77310911148861,2025-10-01 03:32:00,UDP,0
192.168.1.49,10.0.0.81,73804,54.1849977349421,2025-10-01 03:33:00,TCP,0
192.168.1.17,10.0.0.2,6961,112.61680080177383,2025-10-01 03:34:00,UDP,0
192.168.1.49,10.0.0.178,62014,14.711071913025888,2025-10-01 03:35:00,TCP,0
192.168.1.2,10.0.0.140,63988,25.451221781762452,2025-10-01 03:36:00,TCP,0
192.168.1.2,10.0.0.115,79386,3.5547408136930776,2025-10-01 03:37:00,TCP,0
192.168.1.28,10.0.0.90,61393,52.077890603268536,2025-10-01 03:38:00,ICMP,0
192.168.1.23,10.0.0.23,68615,33.34716961876286,2025-10-01 03:39:00,ICMP,0
192.168.1.37,10.0.0.146,154696,104.3900130074996,2025-10-01 03:40:00,ICMP,0
192.168.1.32,10.0.0.62,7165,72.59684817559864,2025-10-01 03:41:00,ICMP,0
192.168.1.33,10.0.0.113,168856,73.69474764970445,2025-10-01 03:42:00,ICMP,0
192.168.1.1,10.0.0.128,88820,63.833964518787475,2025-10-01 03:43:00,TCP,0
192.168.1.19,10.0.0.62,164537,11.031121964131827,2025-10-01 03:44:00,ICMP,0
192.168.1.2,10.0.0.38,58976,53.40779186020537,2025-10-01 03:45:00,UDP,0
192.168.1.44,10.0.0.195,154876,119.9406277131249,2025-10-01 03:46:00,TCP,0
192.168.1.26,10.0.0.166,189029,100.22916260861332,2025-10-01 03:47:00,TCP,0
192.168.1.32,10.0.0.195,136794,107.21615190951223,2025-10-01 03:48:00,UDP,0
192.168.1.6,10.0.0.61,83897,98.78893084598747,2025-10-01 03:49:00,ICMP,0
192.168.1.32,10.0.0.129,91241,12.373972794783612,2025-10-01 03:50:00,UDP,0
192.168.1.4,10.0.0.173,102490,27.301516005235307,2025-10-01 03:51:00,TCP,0
192.168.1.11,10.0.0.156,96956,0.3845669462555911,2025-10-01 03:52:00,TCP,0
192.168.1.17,10.0.0.149,66301,36.42817988412459,2025-10-01 03:53:00,TCP,0
192.168.1.38,10.0.0.122,163866,13.041802207555644,2025-10-01 03:54:00,UDP,0
192.168.1.24,10.0.0.110,89866,56.74047350273694,2025-10-01 03:55:00,ICMP,0
192.168.1.5,10.0.0.13,23095,81.25852735398249,2025-10-01 03:56:00,TCP,0
192.168.1.34,10.0.0.155,92420,104.94189035161887,2025-10-01 03:57:00,ICMP,0
192.168.1.6,10.0.0.100,80241,89.90856763925687,2025-10-01 03:58:00,TCP,0
192.168.1.22,10.0.0.135,139591,112.63088563746284,2025-10-01 03:59:00,ICMP,0
192.168.1.11,10.0.0.22,179124,6.477255864350717,2025-10-01 04:00:00,UDP,0
192.168.1.48,10.0.0.74,165009,1.4714584516308074,2025-10-01 04:01:00,TCP,0
192.168.1.16,10.0.0.181,70899,79.36396027920716,2025-10-01 04:02:00,TCP,0
192.168.1.33,10.0.0.132,180049,34.729395702567324,2025-10-01 04:03:00,TCP,0
192.168.1.9,10.0.0.23,45787,30.42758692253172,2025-10-01 04:04:00,UDP,0
192.168.1.6,10.0.0.119,37376,39.71314165237837,2025-10-01 04:05:00,UDP,0
192.168.1.16,10.0.0.70,34623,32.38282898650477,2025-10-01 04:06:00,ICMP,0
192.168.1.29,10.0.0.84,197227,61.377254392127455,2025-10-01 04:07:00,UDP,0
192.168.1.3,10.0.0.101,54715,52.82341218242365,2025-10-01 04:08:00,TCP,0
192.168.1.20,10.0.0.84,10614,61.496301879684985,2025-10-01 04:09:00,ICMP,0
192.168.1.36,10.0.0.161,47556,80.72890624393735,2025-10-01 04:10:00,UDP,0
192.168.1.19,10.0.0.28,7333,46.46178977144808,2025-10-01 04:11:00,ICMP,0
192.168.1.26,10.0.0.136,1202,30.164409380187394,2025-10-01 04:12:00,ICMP,0
192.168.1.3,10.0.0.1,66233,19.95240241168137,2025-10-01 04:13:00,ICMP,0
192.168.1.19,10.0.0.165,46815,41.94339960271974,2025-10-01 04:14:00,TCP,0
192.168.1.20,10.0.0.63,110645,89.01935896478818,2025-10-01 04:15:00,TCP,0
192.168.1.32,10.0.0.22,104185,90.80702216427524,2025-10-01 04:16:00,UDP,0
192.168.1.7,10.0.0.70,109201,80.0319773482384,2025-10-01 04:17:00,TCP,0
192.168.1.41,10.0.0.125,137428,28.091040755071884,2025-10-01 04:18:00,ICMP,0
192.168.1.33,10.0.0.149,108784,70.57446864010518,2025-10-01 04:19:00,ICMP,0
192.168.1.40,10.0.0.96,64900,68.487052492606,2025-10-01 04:20:00,TCP,0
192.168.1.39,10.0.0.163,95037,58.11710111118596,2025-10-01 04:21:00,ICMP,0
192.168.1.18,10.0.0.79,41648,66.00197857619987,2025-10-01 04:22:00,TCP,0
192.168.1.40,10.0.0.5,173539,59.019958008513925,2025-10-01 04:23:00,ICMP,0
192.168.1.1,10.0.0.60,128945,67.85910936523224,2025-10-01 04:24:00,UDP,0
192.168.1.11,10.0.0.120,113915,85.86355949498925,2025-10-01 04:25:00,UDP,0
192.168.1.28,10.0.0.46,127702,13.164287046468733,2025-10-01 04:26:00,TCP,0
192.168.1.25,10.0.0.178,126370,89.95759400036135,2025-10-01 04:27:00,TCP,0
192.168.1.50,10.0.0.176,126420,16.31497915381003,2025-10-01 04:28:00,TCP,0
192.168.1.23,10.0.0.134,157377,8.00469352926086,2025-10-01 04:29:00,TCP,0
192.168.1.31,10.0.0.56,25670,117.12980154971389,2025-10-01 04:30:00,TCP,0
192.168.1.30,10.0.0.110,161427,114.83944234676427,2025-10-01 04:31:00,ICMP,0
192.168.1.42,10.0.0.187,21282,7.26178102741828,2025-10-01 04:32:00,UDP,0
192.168.1.35,10.0.0.157,39473,53.195980442580705,2025-10-01 04:33:00,ICMP,0
192.168.1.7,10.0.0.199,43119,22.35753014658997,2025-10-01 04:34:00,UDP,0
192.168.1.16,10.0.0.104,193791,58.246534207158824,2025-10-01 04:35:00,ICMP,0
192.168.1.26,10.0.0.77,16143,99.62296738752049,2025-10-01 04:36:00,ICMP,0
192.168.1.48,10.0.0.146,176704,114.0739068513994,2025-10-01 04:37:00,ICMP,0
192.168.1.49,10.0.0.2,197108,76.11397588764997,2025-10-01 04:38:00,TCP,0
192.168.1.2,10.0.0.8,19339,42.47514100874592,2025-10-01 04:39:00,UDP,0
192.168.1.1,10.0.0.75,141588,72.40303462169537,2025-10-01 04:40:00,TCP,0
192.168.1.48,10.0.0.182,134584,37.447036719952955,2025-10-01 04:41:00,TCP,0
192.168.1.12,10.0.0.125,82076,109.17973866343893,2025-10-01 04:42:00,ICMP,0
192.168.1.5,10.0.0.38,24506,104.44935156806937,2025-10-01 04:43:00,UDP,0
192.168.1.37,10.0.0.176,1975,66.99222771605652,2025-10-01 04:44:00,UDP,1
192.168.1.32,10.0.0.27,168238,38.98262185648946,2025-10-01 04:45:00,UDP,0
192.168.1.9,10.0.0.20,136924,35.213827173201565,2025-10-01 04:46:00,UDP,1
192.168.1.41,10.0.0.140,132525,4.0198251846600845,2025-10-01 04:47:00,TCP,0
192.168.1.35,10.0.0.43,158158,97.90034391452518,2025-10-01 04:48:00,TCP,0
192.168.1.19,10.0.0.189,14791,54.05148173255056,2025-10-01 04:49:00,UDP,0
192.168.1.48,10.0.0.31,48175,39.022700078747725,2025-10-01 04:50:00,TCP,0
192.168.1.16,10.0.0.91,10894,56.53853149618048,2025-10-01 04:51:00,UDP,0
192.168.1.3,10.0.0.61,199642,98.25037147465369,2025-10-01 04:52:00,TCP,0
192.168.1.20,10.0.0.195,147578,14.962458782825466,2025-10-01 04:53:00,ICMP,0
192.168.1.24,10.0.0.109,76030,102.92014202913685,2025-10-01 04:54:00,ICMP,0
192.168.1.33,10.0.0.91,158044,107.70208512465139,2025-10-01 04:55:00,UDP,0
192.168.1.24,10.0.0.163,41808,113.60548272491624,2025-10-01 04:56:00,UDP,0
192.168.1.11,10.0.0.95,115592,47.704584210791104,2025-10-01 04:57:00,TCP,0
192.168.1.49,10.0.0.143,106729,26.064677080480248,2025-10-01 04:58:00,UDP,0
192.168.1.8,10.0.0.144,151972,44.84316180781915,2025-10-01 04:59:00,UDP,0
